date,value
2017-09-20,72086.8046875
2017-09-21,74230.6640625
2017-09-25,77089.1015625
2017-09-26,77089.1015625
2017-09-27,73605.3671875
2017-09-28,74319.984375
2017-09-29,74051.9921875
2017-10-10,79232.9609375
2017-10-11,79590.25
2017-10-12,79054.296875
2017-10-13,76910.484375
2017-10-16,75213.2421875
2017-10-17,74587.9609375
2017-10-18,72265.4609375
2017-10-19,70568.2578125
2017-10-20,72533.4296875
2017-10-23,75659.8828125
2017-10-24,73069.4140625
2017-10-25,72980.0703125
2017-10-26,70300.2578125
2017-10-27,70032.296875
2017-10-30,71282.8828125
2017-10-31,73426.703125
2017-11-01,76195.8515625
2017-11-02,74498.6640625
2017-11-03,75391.9140625
2017-11-06,74587.9609375
2017-11-07,73605.3671875
2017-11-08,74319.984375
2017-11-09,73605.3671875
2017-11-10,73248.0390625
2017-11-13,73516.03125
2017-11-14,74498.6640625
2017-11-15,73248.0390625
2017-11-16,73694.6875
2017-11-17,74141.34375
2017-11-20,73337.375
2017-11-21,75927.875
2017-11-22,77535.7421875
2017-11-23,75659.8828125
2017-11-24,76017.1875
2017-11-27,74230.6640625
2017-11-28,73784.0234375
2017-11-29,73605.3671875
2017-11-30,68603.0546875
2017-12-01,69139.015625
2017-12-04,70657.5703125
2017-12-05,69585.6796875
2017-12-06,69228.359375
2017-12-07,67888.453125
2017-12-08,70300.2578125
2017-12-11,70300.2578125
2017-12-12,69496.3515625
2017-12-13,68603.0546875
2017-12-14,67888.453125
2017-12-15,67620.46875
2017-12-18,68960.3671875
2017-12-19,71640.171875
2017-12-21,68781.7109375
2017-12-22,68513.71875
2017-12-26,66101.8984375
2017-12-27,68003.46875
2017-12-28,69271.1875
2018-01-02,69361.71875
2018-01-03,70357.78125
2018-01-04,69814.4765625
2018-01-05,71806.609375
2018-01-08,70810.5234375
2018-01-09,69633.3828125
2018-01-10,66011.3515625
2018-01-11,65739.703125
2018-01-12,67369.609375
2018-01-15,65830.2421875
2018-01-16,67369.609375
2018-01-17,67097.9453125
2018-01-18,68094.0078125
2018-01-19,66373.5546875
2018-01-22,64381.4296875
2018-01-23,64562.55078125
2018-01-24,65558.6015625
2018-01-25,68637.3125
2018-01-26,68365.6796875
2018-01-29,68184.5703125
2018-01-30,66192.46875
2018-01-31,66554.640625
2018-02-01,67369.609375
2018-02-02,65377.50390625
2018-02-05,63566.4921875
2018-02-06,63566.4921875
2018-02-07,64381.4296875
2018-02-08,66916.84375
2018-02-09,66464.109375
2018-02-12,67460.171875
2018-02-13,70357.78125
2018-02-14,70267.2265625
2018-02-19,69271.1875
2018-02-20,68365.6796875
2018-02-21,69633.3828125
2018-02-22,68727.8828125
2018-02-23,69995.5625
2018-02-26,70176.6875
2018-02-27,71263.265625
2018-02-28,69542.8203125
2018-03-02,70086.125
2018-03-05,70901.078125
2018-03-06,74613.65625
2018-03-07,74885.3046875
2018-03-08,75609.703125
2018-03-09,75428.609375
2018-03-12,76877.4296875
2018-03-13,81495.5078125
2018-03-14,82129.34375
2018-03-15,81133.3125
2018-03-16,81314.3984375
2018-03-19,81404.9609375
2018-03-20,81133.3125
2018-03-21,80046.6953125
2018-03-22,80227.78125
2018-03-23,75247.5234375
2018-03-26,76062.484375
2018-03-27,73708.140625
2018-03-28,72712.09375
2018-03-29,72712.09375
2018-03-30,73617.609375
2018-04-02,73617.609375
2018-04-03,74070.359375
2018-04-04,72802.625
2018-04-05,75066.40625
2018-04-06,72712.09375
2018-04-09,72983.7421875
2018-04-10,72802.625
2018-04-11,73527.046875
2018-04-12,76062.484375
2018-04-13,76243.5625
2018-04-16,76062.484375
2018-04-17,74975.84375
2018-04-18,76605.7890625
2018-04-19,79593.9296875
2018-04-20,76424.6796875
2018-04-23,76424.6796875
2018-04-24,74341.9921875
2018-04-25,74613.65625
2018-04-26,78326.2265625
2018-04-27,78869.5390625
2018-04-30,76515.2265625
2018-05-02,75247.5234375
2018-05-03,75066.40625
2018-05-04,75156.96875
2018-05-08,75609.703125
2018-05-09,75519.1875
2018-05-10,77692.375
2018-05-11,77964.0546875
2018-05-14,77330.1875
2018-05-15,76605.7890625
2018-05-16,78778.984375
2018-05-17,78507.3046875
2018-05-18,79593.9296875
2018-05-21,80680.5234375
2018-05-23,86294.671875
2018-05-24,85660.8125
2018-05-25,86204.1171875
2018-05-28,85570.265625
2018-05-29,85841.9296875
2018-05-30,86023.0234375
2018-05-31,84574.2265625
2018-06-01,82763.203125
2018-06-04,81314.3984375
2018-06-05,82400.984375
2018-06-07,82310.4609375
2018-06-08,80046.6953125
2018-06-11,80771.1015625
2018-06-12,80046.6953125
2018-06-14,78145.125
2018-06-15,78778.984375
2018-06-18,76062.484375
2018-06-19,76153.0390625
2018-06-20,79503.390625
2018-06-21,80137.2421875
2018-06-22,81042.7265625
2018-06-25,76786.875
2018-06-26,76334.109375
2018-06-27,77149.0625
2018-06-28,75609.703125
2018-06-29,77601.8203125
2018-07-02,75790.828125
2018-07-03,77964.0546875
2018-07-04,76967.9765625
2018-07-05,78054.5703125
2018-07-06,77239.640625
2018-07-09,79322.2890625
2018-07-10,79050.6484375
2018-07-11,78597.8828125
2018-07-12,77511.28125
2018-07-13,80408.890625
2018-07-16,80861.640625
2018-07-17,80227.78125
2018-07-18,80861.640625
2018-07-19,81767.1484375
2018-07-20,79593.9296875
2018-07-23,73979.796875
2018-07-24,75700.2578125
2018-07-25,72893.1875
2018-07-26,75247.5234375
2018-07-27,77964.0546875
